State,date,cases_mean_per_10k,cases_median_per_10k,cases_mode_per_10k,deaths_mean_per_10k,deaths_median_per_10k,deaths_mode_per_10k
ID,2021-05-31,934.1530741499829,910.2157988517125,650.994575045208,11.536159324142899,11.005971483909054,0.0
ID,2021-06-07,938.0119829688504,914.4229074888392,638.3673469387754,11.579875027849125,11.005971483909054,0.0
ID,2021-06-14,941.6799243232335,919.3834011244822,595.5967555040556,11.643439655534683,11.005971483909054,0.0
ID,2021-06-21,944.2796441092422,922.465848346862,595.5967555040556,11.671937297582467,11.129831615926058,0.0
ID,2021-06-28,948.2184776955918,926.5491981785785,595.5967555040556,11.79913207790086,11.129831615926058,0.0
ID,2021-07-05,950.5800177968147,929.9798167986338,595.5967555040556,11.859029940852402,11.129831615926058,0.0
ID,2021-07-12,953.5777290838356,935.0817516017571,597.9142526071843,11.900515464312278,11.129831615926058,0.0
ID,2021-07-19,957.7510857572388,944.4361888492078,670.2379469291142,11.935524383446747,11.129831615926058,0.0
ID,2021-07-26,964.0353870476613,951.5545332502252,660.0361663652802,11.978837963403485,11.129831615926058,0.0
ID,2021-08-02,973.4553023137942,956.0193812896011,607.1842410196987,12.035803551542589,11.212158963498194,0.0
ID,2021-08-09,984.1851809621821,972.5393789902813,607.1842410196987,12.190106530468535,11.322698509923862,0.0
ID,2021-08-16,1005.7204977752713,998.3921853906875,607.1842410196987,12.51602231686113,11.322698509923862,0.0
ID,2021-08-23,1028.660357606665,1004.765965354457,607.1842410196987,12.753396956315465,11.322698509923862,0.0
ID,2021-08-30,1057.630541233643,1044.5649076851323,710.0591715976332,12.961086204326005,11.644154634373544,0.0
ID,2021-09-06,1094.6326251990092,1086.53101178027,637.3117033603708,13.199926153461814,11.830501183050117,0.0
ID,2021-09-13,1132.9572730547413,1122.5893985647717,721.8934911242604,13.688420174985716,12.068248023304202,0.0
ID,2021-09-20,1175.2039977285428,1161.1028227889924,721.8934911242604,14.723601648871849,14.32105194636115,0.0
ID,2021-09-27,1224.040806182365,1193.4652338388403,769.2307692307693,15.75656708479749,15.156480419465836,0.0
ID,2021-10-04,1268.2165841427602,1238.2857213872142,863.905325443787,17.10532545269468,16.19750836576641,0.0
ID,2021-10-11,1310.091703551282,1267.0504968983716,911.2426035502958,18.116211915784465,17.39965200695986,0.0
ID,2021-10-18,1347.3410834430213,1309.5042002964915,911.2426035502958,18.96832954366906,18.59962800743985,0.0
ID,2021-10-25,1388.1529741080712,1344.076034315688,958.4086799276672,20.01456668297577,19.93272704621901,0.0
ID,2021-11-01,1423.9490686996376,1384.4982060175316,958.4086799276672,21.086645935659057,21.2072848116487,0.0
ID,2021-11-08,1451.2680648715666,1406.5803941470015,967.4502712477397,21.6825414192578,21.599568008639825,0.0
ID,2021-11-15,1470.4838674084326,1428.4715982829189,967.4502712477397,22.335665093118937,22.09365889212828,0.0
ID,2021-11-22,1489.7167067565426,1453.5290006988118,976.491862567812,23.052896851823554,22.799544009119817,0.0
ID,2021-11-29,1506.4390511066265,1475.1765926818653,976.491862567812,23.497872837714446,23.204351387995665,0.0
ID,2021-12-06,1522.995308363556,1486.8630915787328,931.6338354577057,23.912551995475695,23.399532009359813,0.0
ID,2021-12-13,1538.992920065285,1503.8718902180847,976.491862567812,24.172018185414725,24.03197886297376,0.0
ID,2021-12-20,1550.524232167518,1514.4254466112038,976.491862567812,24.32119236101646,24.20280612244898,0.0
ID,2021-12-27,1561.0739634538427,1522.802979436314,1494.0315748941086,24.723491707901154,24.71600361233899,0.0
ID,2022-01-03,1575.4372180808484,1539.008168496965,985.5334538878843,25.01943047218129,25.19540369209727,0.0
ID,2022-01-10,1608.4736264213077,1598.721573919568,1112.4260355029587,25.440381816691975,25.1994960100798,0.0
ID,2022-01-17,1663.916980089458,1655.5477528089887,1012.6582278481012,25.649925412554378,25.433057572985142,0.0
ID,2022-01-24,1742.7534722010719,1739.644140214909,1659.607239122064,25.897887654025716,25.94484077519344,0.0
ID,2022-01-31,1831.8681132971246,1795.6829694496414,1218.9349112426037,26.47955536574518,26.090197540067088,0.0
ID,2022-02-07,1895.2206244326915,1867.9600061617048,1236.1128846890563,27.00984319756539,26.14192689766624,0.0
ID,2022-02-14,1943.2289237259085,1920.9519367287635,1175.4068716094032,27.402979054087375,26.167720008599886,0.0
ID,2022-02-21,1978.9764301649805,1966.4973052491137,1266.2721893491125,28.214927974708154,26.762937317784257,0.0
ID,2022-02-28,2009.344094176932,1992.324329960506,1278.1065088757396,28.69079496882093,27.7608166308184,0.0
ID,2022-03-07,2039.1830955899375,2017.6099332392444,1278.1065088757396,29.121131126619176,27.998470511706273,0.0
ID,2022-03-14,2064.69342287379,2051.1860174781523,1214.3684820393973,29.371251070311175,28.61693783058244,0.0
ID,2022-03-21,2087.1839204274975,2069.2569822313303,1214.3684820393973,29.500489654609684,28.638691242605116,0.0
ID,2022-03-28,2099.0651228799297,2075.450051973873,1214.3684820393973,29.961084924845316,28.791837636144493,6.588700378850271
ID,2022-04-04,2101.834994041763,2076.847676013007,1214.3684820393973,30.03749172515933,28.791837636144493,11.834319526627219
ID,2022-04-11,2102.9162249396736,2077.168113517012,1214.3684820393973,30.10204842671188,28.799318311841247,7.412287926206555
ID,2022-04-18,2104.779240746643,2080.7599245944048,1216.685979142526,30.25341058149959,28.799318311841247,7.412287926206555
ID,2022-04-25,2106.6203664408317,2082.148487111762,1289.940828402367,30.313433942137504,28.799318311841247,7.412287926206555
ID,2022-05-02,2108.651474581117,2085.741879254705,1289.940828402367,30.333865920755553,28.965864932325896,7.412287926206555
ID,2022-05-09,2111.4699013013346,2088.0463885551867,1289.940828402367,30.346933670549358,28.965864932325896,7.412287926206555
ID,2022-05-16,2114.8049658737737,2088.254461796968,1289.940828402367,30.37479031849363,28.965864932325896,7.412287926206555
ID,2022-05-23,2119.850333382692,2088.9532738165344,1289.940828402367,30.386580707345864,29.07974977197604,7.412287926206555
ID,2022-05-30,2126.4348570194775,2092.2235570316975,1289.940828402367,30.39252207004579,29.10150318399872,7.412287926206555
ID,2022-06-06,2134.357836723015,2096.549910096656,1289.940828402367,30.40546193831636,29.123256596021392,7.412287926206555
ID,2022-06-13,2144.232721662778,2101.7085561287386,1428.5714285714284,30.438539098049784,29.123256596021392,7.412287926206555
ID,2022-06-20,2153.7277851257813,2104.8218029350105,1301.775147928994,30.45733752375522,29.123256596021392,7.412287926206555
ID,2022-06-27,2166.9156591835344,2109.8626716604244,1816.3760759214301,30.530447575372747,29.180199015846465,7.412287926206555
ID,2022-07-04,2181.883592823689,2115.9203511334103,1313.6094674556211,30.61955128440442,29.28064825971689,7.412287926206555
ID,2022-07-11,2198.982072663685,2123.9920225504284,1337.2781065088757,30.688959928313864,29.302401671739567,7.412287926206555
ID,2022-07-18,2216.2360375978847,2129.8337769611885,1337.2781065088757,30.85674948931111,29.35934409156464,7.412287926206555
ID,2022-07-25,2236.2446101438154,2142.7382438618397,1337.2781065088757,30.904343077730047,29.49498234323746,7.412287926206555
ID,2022-08-01,2251.4379922352014,2164.970035471938,1337.2781065088757,31.057981404213933,29.65237400693296,7.412287926206555
ID,2022-08-08,2266.2277196301516,2179.1275057121993,1500.9041591320072,31.192744317383085,29.731069838780705,7.412287926206555
ID,2022-08-15,2278.8659637824244,2194.1284086715505,1360.9467455621302,31.247811658863906,29.796330074848733,7.412287926206555
ID,2022-08-22,2288.36139442437,2200.252828618315,1360.9467455621302,31.460287415914333,29.875025906696482,7.412287926206555
ID,2022-08-29,2296.9477241942222,2208.7632537916998,1360.9467455621302,31.569200622687497,29.975475150566908,7.412287926206555
ID,2022-09-05,2306.4093484187433,2218.029350104822,1360.9467455621302,31.665735143432382,29.997228562589584,7.412287926206555
ID,2022-09-12,2314.3713386414242,2222.921034241789,1360.9467455621302,31.723803416712688,30.097677806460005,7.412287926206555
ID,2022-09-19,2323.017143021539,2228.796472757401,1360.9467455621302,31.827134075345732,30.15462022628508,7.412287926206555
ID,2022-09-26,2330.8413997269363,2235.784853412263,1360.9467455621302,31.913653776401194,30.27682288217818,7.412287926206555
ID,2022-10-03,2338.9494345912035,2241.375479798394,1360.9467455621302,31.988715940304797,30.43421454587368,7.412287926206555
ID,2022-10-10,2345.229860862625,2247.8978989538136,1360.9467455621302,32.132757670404736,30.47772136991903,7.412287926206555
ID,2022-10-17,2350.614052719396,2253.022563840502,1360.9467455621302,32.192851371791846,30.61335962159185,7.412287926206555
ID,2022-10-24,2355.1461837526417,2259.079151726076,1360.9467455621302,32.24607779502085,30.6920554534396,7.412287926206555
ID,2022-10-31,2359.6660049586467,2263.181101826841,1546.112115732369,32.32790677338446,30.713808865462273,7.412287926206555
ID,2022-11-07,2364.5642320074735,2268.426243169597,1372.7810650887573,32.38674155251261,30.757315689507628,7.412287926206555
ID,2022-11-14,2370.2752220049656,2271.773741618804,1372.7810650887573,32.43251538096195,30.814258109332698,7.412287926206555
ID,2022-11-21,2376.4514053798425,2282.402414462741,1372.7810650887573,32.469932203387444,30.871200529157775,7.412287926206555
ID,2022-11-28,2382.936025920489,2289.090106007067,1372.7810650887573,32.50543830115603,30.89295394118045,7.412287926206555
ID,2022-12-05,2391.0742831663633,2291.754399510595,1372.7810650887573,32.57005120815528,30.89295394118045,7.412287926206555
ID,2022-12-12,2397.9840444424335,2320.2777853539264,1372.7810650887573,32.667106881402894,30.89295394118045,7.412287926206555
ID,2022-12-19,2406.0301581661274,2329.65559454697,1372.7810650887573,32.75702137259222,30.94989636100552,7.412287926206555
ID,2022-12-26,2414.1645653059304,2333.5435736598256,1372.7810650887573,32.84090135553838,31.085647089868495,7.412287926206555
ID,2023-01-02,2415.0497339309895,2336.0002611905347,1372.7810650887573,32.851810408400794,31.129153913913846,7.412287926206555
ID,2023-01-09,2416.4610093791484,2340.4172223212763,2079.011255793423,32.85969276348223,31.129153913913846,7.412287926206555
ID,2023-01-16,2428.1267025339766,2343.8089025653344,1384.6153846153848,32.925220242576096,31.21616756200455,7.412287926206555
ID,2023-01-23,2431.6445518087066,2345.554017856031,1384.6153846153848,32.95064485462158,31.281427798072578,7.412287926206555
ID,2023-01-30,2434.421013253224,2348.510185930748,1384.6153846153848,33.030799901475454,31.281427798072578,7.412287926206555
ID,2023-02-06,2437.9376126775155,2350.2372435867774,1384.6153846153848,33.157561085387314,31.346688034140602,7.412287926206555
ID,2023-02-13,2441.570606024011,2352.2140415148115,1384.6153846153848,33.20658358914373,31.390194858185954,7.412287926206555
ID,2023-02-20,2445.8181376866464,2356.8528898122236,1384.6153846153848,33.25584986855682,31.433701682231305,7.412287926206555
ID,2023-02-27,2450.8919832680613,2359.4525051136015,1384.6153846153848,33.29110162622511,31.47720850627666,7.412287926206555
ID,2023-03-06,2457.4464362949016,2362.3018606869837,1384.6153846153848,33.312047476232415,31.498961918299333,7.412287926206555
ID,2023-03-13,2464.861533714153,2369.192033676434,1843.6521871898617,33.367406195598434,31.53403844891158,7.412287926206555
ID,2023-03-20,2470.951785306071,2374.506338944525,1396.4497041420118,33.45727443426004,31.65624110480468,7.412287926206555
ID,2023-03-27,2475.319970931355,2379.9816296179515,1396.4497041420118,33.54396145618632,31.827068364279896,7.412287926206555
ID,2023-04-03,2478.804989900674,2383.907372368685,1396.4497041420118,33.64528102763317,31.84882177630257,7.412287926206555
ID,2023-04-10,2481.255181087076,2388.2964803940936,1396.4497041420118,33.68741548673207,31.984460027975395,7.412287926206555
ID,2023-04-17,2483.215159151426,2391.5730859728164,1396.4497041420118,33.69208421645723,31.940953203930047,7.412287926206555
ID,2023-04-24,2485.3453031250133,2392.917271056839,1396.4497041420118,33.715474553223345,31.99789562375512,7.412287926206555
ID,2023-05-01,2486.9438267293,2396.70161934357,1396.4497041420118,33.75130562146901,32.019649035777796,7.412287926206555
ID,2023-05-08,2489.0395873727743,2397.787801991589,1396.4497041420118,33.817416826890494,32.076591455602866,7.412287926206555
ID,2023-05-15,2491.4189557285235,2398.918362072942,1396.4497041420118,33.80641054291313,32.076591455602866,7.412287926206555
ID,2023-05-22,2491.7951632846994,2399.131987075612,1396.4497041420118,33.83346930456098,32.076591455602866,7.412287926206555
ID,2023-05-29,2491.7951632846994,2399.131987075612,1396.4497041420118,33.83346930456098,32.076591455602866,7.412287926206555
ID,2023-06-05,,,,,,
ID,2023-06-12,2491.7951632846994,2399.131987075612,1396.4497041420118,33.83587540411837,32.177040699473295,7.412287926206555
ID,2023-06-19,2491.7951632846994,2399.131987075612,1396.4497041420118,33.83621249308119,32.177040699473295,7.412287926206555
ID,2023-06-26,2491.7951632846994,2399.131987075612,1396.4497041420118,33.83634732866632,32.177040699473295,7.412287926206555
ID,2023-07-03,2491.7951632846994,2399.131987075612,1396.4497041420118,33.83799148568987,32.177040699473295,7.412287926206555
ID,2023-07-10,2491.7951632846994,2399.131987075612,1396.4497041420118,33.83922460345754,32.22054752351865,7.412287926206555
ID,2023-07-17,2491.7951632846994,2399.131987075612,1396.4497041420118,33.87404842990914,32.22054752351865,7.412287926206555
ID,2023-07-24,2491.7951632846994,2399.131987075612,1396.4497041420118,33.91895364794598,32.27748994334372,7.412287926206555
KS,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0
KS,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0
KS,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0
KS,2020-02-17,0.0,0.0,0.0,0.0,0.0,0.0
KS,2020-02-24,0.0,0.0,0.0,0.0,0.0,0.0
KS,2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0
KS,2020-03-09,4.5170715775275106e-05,0.0,0.0,0.0,0.0,0.0
KS,2020-03-16,0.002944793376420981,0.0,0.0,0.00041121696246942035,0.0,0.0
KS,2020-03-23,0.07156985647769257,0.0,0.0,0.0006434598211201011,0.0,0.0
KS,2020-03-30,0.3989634374434387,0.0,0.0,0.002021955550392842,0.0,0.0
KS,2020-04-06,1.2256985584325362,0.0,0.0,0.016621504838517473,0.0,0.0
KS,2020-04-13,2.2989305975302705,0.876244998101469,0.0,0.048961533725548144,0.0,0.0
KS,2020-04-20,3.5361809633972645,1.4427932477276006,0.0,0.11922856432185716,0.0,0.0
KS,2020-04-27,6.828436162685031,3.150764060284619,0.0,0.15571828726980236,0.0,0.0
KS,2020-05-04,11.962072347012466,4.007884900089155,0.0,0.20043301497991287,0.0,0.0
KS,2020-05-11,17.7276335028149,4.662233455205752,0.0,0.22272598180924025,0.0,0.0
KS,2020-05-18,22.093308132828597,5.017561465127947,0.0,0.2501393487260133,0.0,0.0
KS,2020-05-25,25.50118019940943,5.581914596706671,0.0,0.2628006230450739,0.0,0.0
KS,2020-06-01,28.57801707123059,6.248437890527368,0.0,0.276186839208102,0.0,0.0
KS,2020-06-08,30.662379125573747,7.498125468632841,0.0,0.31311965908182754,0.0,0.0
KS,2020-06-15,32.03375185095575,7.933359777865927,0.0,0.3437474841725004,0.0,0.0
KS,2020-06-22,33.993703342787065,9.370900231148871,0.0,0.3998192822226687,0.0,0.0
KS,2020-06-29,36.7949875766708,11.830319418624303,0.0,0.43801489848372677,0.0,0.0
KS,2020-07-06,39.63622115853993,15.105740181268882,0.0,0.4447160151433405,0.0,0.0
KS,2020-07-13,44.762747292751236,19.86616478460895,0.0,0.46726443460054407,0.0,0.0
KS,2020-07-20,50.84758319073267,27.05836876691148,0.0,0.571693101781599,0.0,0.0
KS,2020-07-27,56.49369973901622,31.52033061324554,0.0,0.6317836396198532,0.0,0.0
KS,2020-08-03,62.20015911618572,35.10707658357992,0.0,0.7256883112421763,0.0,0.0
KS,2020-08-10,69.10452984905632,41.54772757842507,0.0,0.7716017997260916,0.0,0.0
KS,2020-08-17,76.19360540908006,47.98425132264282,0.0,0.8929985601985694,0.0,0.0
KS,2020-08-24,84.36948820162183,53.591672678553024,0.0,1.0081608931795785,0.0,0.0
KS,2020-08-31,95.50558094853463,62.83577869238744,3.952569169960474,1.093199991968381,0.0,0.0
KS,2020-09-07,108.35678362376565,72.24439245906152,3.952569169960474,1.2411070969278817,0.0,0.0
KS,2020-09-14,119.59488893626832,84.12424503882657,3.952569169960474,1.3454664219617414,0.0,0.0
KS,2020-09-21,133.34959853141527,95.51070479306013,11.2943302462164,1.488434222031109,0.4838865769863544,0.0
KS,2020-09-28,153.55805135262895,116.68611435239207,23.596035865974518,1.8323325133086568,0.841467519353753,0.0
KS,2020-10-05,175.01494543773774,138.93274392169246,23.596035865974518,2.0660862402177878,1.1381743683132257,0.0
KS,2020-10-12,197.9226357479516,161.73650044260842,320.9969788519638,2.313223024022915,1.2630249447426587,0.0
KS,2020-10-19,226.7304794969302,185.33440773569703,73.84615384615384,2.9125994376495057,1.5590894917368257,0.0
KS,2020-10-26,260.89935426336706,214.05636817695327,90.54895302773062,3.6316469585223388,2.073398299813394,0.0
KS,2020-11-02,306.72290241394336,250.8361204013378,59.28853754940711,4.27811971965946,2.2016194133907385,0.0
KS,2020-11-09,363.6369274142828,306.204673650282,135.2941176470588,4.800131531873666,2.568555982289195,0.0
KS,2020-11-16,436.4230155489213,374.4593671750512,502.67201068804275,5.222354213867384,2.7909572983533355,0.0
KS,2020-11-23,519.5072110640764,454.9242115951802,405.8755315036722,5.927811452513151,3.135143110061965,0.0
KS,2020-11-30,598.588660787394,529.5147831461832,461.79545209613104,6.9811205950080275,3.761991347419901,0.0
KS,2020-12-07,670.6759396623032,604.844776568534,687.1329968064284,8.21436426606406,4.69208211143695,0.0
KS,2020-12-14,735.8997892490992,667.7704194260485,1063.8998682476945,9.09596376899675,5.771172990910403,0.0
KS,2020-12-21,788.3380206664096,721.9442458899214,450.1607717041801,10.182041168687697,6.578947368421052,0.0
KS,2020-12-28,806.843913298193,730.5194805194805,753.7688442211055,10.52387990014806,6.680414766621162,0.0
KS,2021-01-04,880.1165287879087,806.5112837587865,802.5922233300099,11.984228412455977,8.058017727639001,0.0
KS,2021-01-11,931.267090802274,862.040621123582,819.4820255121763,12.842331955556544,8.758823226338297,0.0
KS,2021-01-18,973.5204379028156,908.2213686837739,850.5338078291815,13.600697734915073,9.918175055789735,0.0
KS,2021-01-25,1005.8930096922815,946.6275659824047,870.9461718488799,14.181086221325765,10.74675418978187,0.0
KS,2021-02-01,1030.8055187567804,966.6783040459288,646.0576589093434,14.9757886105757,11.82343667892801,0.0
KS,2021-02-08,1049.5423778120908,995.1651893634165,783.7731390311146,15.352417811091149,12.858428700012858,0.0
KS,2021-02-15,1066.9097823108723,1005.3448714685671,666.8982285515804,15.898859961955717,13.533694231846184,0.0
KS,2021-02-22,1077.0717438126092,1014.6295422369042,783.7731390311146,20.676226119137795,19.320933587510947,0.0
KS,2021-03-01,1085.1521158743828,1019.5729537366548,697.94452760124,24.68758451326842,22.007580388800587,3.9385584875935407
KS,2021-03-08,1091.4994814932438,1019.5729537366548,697.94452760124,25.10991767382375,22.744503411675513,3.9385584875935407
KS,2021-03-15,1096.1545621712917,1022.7013894161416,653.2823454429573,25.43545970864115,22.935059222721417,3.9385584875935407
KS,2021-03-22,1100.1695166821628,1032.5715587275074,697.94452760124,25.593066455176167,23.694241269187184,3.9385584875935407
KS,2021-03-29,1098.5077264985546,1034.6756152125279,791.6502560063017,25.385842209071452,23.380093520374082,3.9385584875935407
KS,2021-04-05,1099.5167391577588,1045.0966356478166,703.5573122529644,25.32355526436166,23.380093520374082,3.9385584875935407
KS,2021-04-12,1102.3172936927722,1044.4630872483222,703.5573122529644,25.3724537450801,22.906592008144568,3.9385584875935407
KS,2021-04-19,1105.1427896342575,1045.8612975391497,688.3365200764819,25.43049165531042,22.79102384291725,3.9385584875935407
KS,2021-04-26,1108.3976444686966,1050.0559284116332,729.419937478291,25.516462829114207,22.79102384291725,3.9385584875935407
KS,2021-05-03,1112.1450696810439,1053.4274193548388,688.3365200764819,25.592600081987467,22.79102384291725,3.9385584875935407
KS,2021-05-10,1115.4986773968851,1057.0469798657718,707.5098814229249,25.63760733580009,22.79102384291725,3.9385584875935407
KS,2021-05-17,1118.028034221838,1065.1565283787222,707.5098814229249,25.708928842652632,22.79102384291725,3.9385584875935407
KS,2021-05-24,1120.8618590541817,1066.4291168236193,694.7100063734862,25.78242234043616,22.79102384291725,3.9385584875935407
KS,2021-05-31,1124.7371799365405,1067.6873489121676,821.5384615384617,25.830654028058365,22.79102384291725,3.9385584875935407
KS,2021-06-07,1127.5368296136528,1069.447268291266,711.4624505928854,25.85954126861887,22.79102384291725,3.9385584875935407
KS,2021-06-14,1130.4021435747031,1072.0613436347264,767.5132570471673,25.877345023520505,22.79102384291725,3.9385584875935407
KS,2021-06-21,1132.1588529437226,1074.965871794127,715.4150197628459,25.919754818765405,22.79102384291725,3.9385584875935407
KS,2021-06-28,1133.8225213687685,1075.8484549388809,715.4150197628459,25.977613829379376,22.906592008144568,3.9385584875935407
KS,2021-07-05,1137.2740575942787,1077.5799471375876,715.4150197628459,26.121687542935295,23.2089682956735,3.9385584875935407
KS,2021-07-12,1142.025012210934,1081.3558337448083,778.6770862405805,26.175812173116626,23.2089682956735,3.9385584875935407
KS,2021-07-19,1149.5595809424003,1087.9963556297926,746.7870788468218,26.294898841813882,23.2089682956735,3.9385584875935407
KS,2021-07-26,1159.6440689648255,1097.8665249411586,831.0358408822372,26.390139480286216,23.380093520374082,3.9385584875935407
KS,2021-08-02,1176.1095532943204,1119.8778315092898,739.1304347826087,26.437302102988827,23.796067699812603,3.9385584875935407
KS,2021-08-09,1194.6946129325806,1142.4708467128612,801.0047446274073,26.634182633606407,24.179180453041486,3.9385584875935407
KS,2021-08-16,1216.8249631987142,1165.0092974371412,980.0970061883258,26.984876614524868,25.053686471009307,3.9385584875935407
KS,2021-08-23,1241.9755117094387,1190.3914590747331,1110.271903323263,27.486916233253183,25.61379396514025,3.9385584875935407
KS,2021-08-30,1270.8586480818617,1223.6710130391173,965.5638082376772,27.683986906435265,25.493945188017843,3.9385584875935407
KS,2021-09-06,1303.9265080961643,1261.2368677569589,1330.6982872200263,27.81912783146094,25.50363233551445,3.9385584875935407
KS,2021-09-13,1338.7605790341365,1306.1843387847937,1248.6064659977703,28.261207484996945,26.055237102657635,3.9385584875935407
KS,2021-09-20,1375.622601195013,1352.151149556112,1248.6064659977703,28.65164797666766,26.297335203366057,3.9385584875935407
KS,2021-09-27,1404.706815602975,1389.9868247694335,1022.7272727272727,29.16253110505646,27.002700270027002,3.9385584875935407
KS,2021-10-04,1433.199388497319,1422.144463884029,1259.7547380156077,29.55724228471221,27.002700270027002,3.9385584875935407
KS,2021-10-11,1462.5100716145234,1450.499639435459,1594.7843530591776,29.80751201579551,27.41376713360446,3.9385584875935407
KS,2021-10-18,1492.4404437633893,1473.163696301638,1594.7843530591776,29.974987516860285,27.78742618964918,3.9385584875935407
KS,2021-10-25,1523.665536373358,1508.6174170526156,1660.0790513833992,30.23325651945071,27.78742618964918,3.9385584875935407
KS,2021-11-01,1560.5749100603691,1557.209019816263,1100.9771986970684,31.065908336625654,28.31524303916942,3.9385584875935407
KS,2021-11-08,1594.9391959162167,1590.769230769231,1305.398871877518,31.579307799761235,28.555281239775127,3.9385584875935407
KS,2021-11-15,1636.2618869049475,1638.687317231669,1808.776311095255,32.320345349538535,29.463116542994324,3.9385584875935407
KS,2021-11-22,1678.6441576032278,1677.6188635485119,1730.1905717151456,32.57313673137598,29.910269192422735,3.9385584875935407
KS,2021-11-29,1715.216747942538,1711.5369067830868,1472.39263803681,32.8524726838595,30.27384064951149,3.9385584875935407
KS,2021-12-06,1768.3544162950286,1758.3973489983432,1677.0807298175455,32.886427643677735,30.27384064951149,3.9385584875935407
KS,2021-12-13,1820.1407782509907,1808.7189529011646,1844.185171245766,32.886427643677735,30.27384064951149,3.9385584875935407
KS,2021-12-20,1864.8774009223757,1852.0075677948287,1618.6880604058517,32.886427643677735,30.27384064951149,3.9385584875935407
KS,2021-12-27,1901.153410557008,1884.2940622618105,1875.0,32.886427643677735,30.27384064951149,3.9385584875935407
KS,2022-01-03,1946.0015175035319,1930.7489649981183,1459.2833876221498,33.19808787524931,31.181789834736517,15.81206234470296
KS,2022-01-10,2038.9691044556726,2033.535497681056,2594.208647362158,35.19729838949966,31.867431485022305,46.15384615384616
KS,2022-01-17,2173.880495087767,2176.126240773734,1394.5468261666128,35.40364832912079,31.867431485022305,11.815675462780622
KS,2022-01-24,2365.4313677694536,2378.246753246753,2048.8534396809573,36.09296525471873,32.93807641633728,11.815675462780622
KS,2022-01-31,2514.209573590862,2536.2687706795623,1650.2317060028022,36.74267524288735,33.433634236041456,11.815675462780622
KS,2022-02-07,2592.866084726805,2608.933454876937,2681.1594202898555,37.47080332575314,34.89531405782652,11.815675462780622
KS,2022-02-14,2632.831222615086,2650.5050505050503,1815.6754627806224,38.18253576525118,35.859058309946995,10.551370451255123
KS,2022-02-21,2654.984535064403,2666.6666666666665,1815.6754627806224,38.44071865417919,35.859058309946995,35.10531594784353
KS,2022-02-28,2667.1926195543356,2679.2984653930475,1791.7945855428413,38.682815932,35.859058309946995,35.10531594784353
KS,2022-03-07,2673.51122858387,2678.7986765080173,2001.4295925661186,38.76595707316938,35.859058309946995,11.815675462780622
KS,2022-03-14,2677.6292011629434,2681.343853397811,1797.3765001395477,38.874899413065556,36.35346756152125,10.714957590034272
KS,2022-03-21,2679.944765392331,2685.1616187325017,1819.6140212682158,39.33003501135741,36.7769976596456,10.642310593813988
KS,2022-03-28,2680.7272574938256,2686.4074206207633,1794.5855428411944,39.735672256870146,36.99593044765076,35.573122529644266
KS,2022-04-04,2681.2269036108028,2686.4074206207633,1794.5855428411944,40.27464222589343,37.720460801304924,35.573122529644266
KS,2022-04-11,2682.157805912726,2686.688311688312,1794.5855428411944,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-04-18,2683.505958420411,2686.688311688312,2057.4482297929194,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-04-25,2685.173460927651,2686.688311688312,1797.3765001395477,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-05-02,2688.93733055962,2690.909090909091,1827.4911382434027,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-05-09,2693.0311136656424,2690.909090909091,1800.1674574379012,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-05-16,2695.4596979450203,2697.110239029611,1800.1674574379012,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-05-23,2687.883823099003,2698.9898989898993,1827.4911382434027,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-05-30,2695.6602727618942,2707.509881422925,1827.4911382434027,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-06-06,2711.594243840933,2711.1111111111113,1805.7493720346079,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-06-13,2723.709537501291,2750.340778022439,1805.7493720346079,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-06-20,2735.398548629427,2758.041435948485,1805.7493720346079,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-06-27,2745.310516372197,2769.8366394399063,1954.3973941368079,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-07-04,2758.052939952667,2783.894306385656,1808.5403293329614,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-07-11,2773.468082640263,2791.919191919192,1967.42671009772,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-07-18,2791.162546783843,2810.0034734282735,3181.2772709242363,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-07-25,2812.5388855685874,2829.58999564487,2167.4544226873736,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-08-01,2837.0134160196376,2855.7207739687674,2658.8235294117644,40.50466179862923,37.75365738555923,10.911736178467507
KS,2022-08-08,2861.393314633383,2878.048780487805,2213.359920239282,40.50466179862923,37.75365738555923,10.911736178467507
